ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_venda,Região
6056,2024-09-16,Curitiba,iPhone 14,5500.0,3,Cliente_23372,16500.0,Presencial,Sul
6067,2024-01-22,Curitiba,Cabo HDMI,40.0,1,Cliente_28797,40.0,Presencial,Sul
6077,2024-05-15,Curitiba,Notebook HP,3200.0,1,Cliente_818,3200.0,Presencial,Sul
6079,2023-12-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_18463,1200.0,Presencial,Sul
6080,2023-03-07,Curitiba,Notebook HP,3200.0,1,Cliente_22803,3200.0,Presencial,Sul
6083,2024-12-29,Curitiba,Teclado Mecânico,250.0,1,Cliente_2665,250.0,Presencial,Sul
6086,2024-09-07,Curitiba,iPhone 14,5500.0,1,Cliente_6414,5500.0,Presencial,Sul
6094,2024-10-20,Curitiba,Notebook Dell,3500.0,1,Cliente_2061,3500.0,Presencial,Sul
6096,2023-12-15,Curitiba,Notebook Dell,3500.0,1,Cliente_16452,3500.0,Presencial,Sul
6115,2023-08-23,Curitiba,Mouse Gamer,120.0,1,Cliente_14127,120.0,Presencial,Sul
6117,2023-10-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_11930,1200.0,Presencial,Sul
6130,2024-05-23,Curitiba,Notebook HP,3200.0,1,Cliente_9862,3200.0,Presencial,Sul
6142,2024-01-09,Curitiba,Cabo HDMI,40.0,2,Cliente_11984,80.0,Presencial,Sul
6147,2023-05-16,Curitiba,iPhone 14,5500.0,1,Cliente_19621,5500.0,Presencial,Sul
6162,2024-04-28,Curitiba,Smartphone Samsung,2200.0,1,Cliente_21165,2200.0,Presencial,Sul
6165,2023-06-26,Curitiba,Smartphone Samsung,2200.0,2,Cliente_21121,4400.0,Presencial,Sul
6167,2023-09-13,Curitiba,Teclado Mecânico,250.0,1,Cliente_25640,250.0,Presencial,Sul
6175,2024-03-09,Curitiba,Notebook Dell,3500.0,1,Cliente_22173,3500.0,Presencial,Sul
6191,2024-09-20,Curitiba,Cabo HDMI,40.0,1,Cliente_13410,40.0,Presencial,Sul
6210,2024-06-27,Curitiba,iPhone 14,5500.0,5,Cliente_26484,27500.0,Presencial,Sul
6216,2024-10-04,Curitiba,Smartphone Samsung,2200.0,1,Cliente_8817,2200.0,Presencial,Sul
6234,2023-11-08,Curitiba,iPhone 14,5500.0,1,Cliente_6949,5500.0,Presencial,Sul
6241,2023-08-08,Curitiba,"Monitor 27""",1200.0,1,Cliente_8505,1200.0,Presencial,Sul
6245,2023-06-14,Curitiba,Cabo HDMI,40.0,1,Cliente_24513,40.0,Presencial,Sul
6253,2024-09-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25426,2200.0,Presencial,Sul
6254,2024-01-21,Curitiba,Cabo HDMI,40.0,3,Cliente_6313,120.0,Presencial,Sul
6268,2023-03-12,Curitiba,Cabo HDMI,40.0,1,Cliente_10133,40.0,Presencial,Sul
6272,2024-11-19,Curitiba,Teclado Mecânico,250.0,1,Cliente_15191,250.0,Presencial,Sul
6281,2023-12-31,Curitiba,Notebook HP,3200.0,1,Cliente_24223,3200.0,Presencial,Sul
6297,2023-10-11,Curitiba,Cabo HDMI,40.0,1,Cliente_2755,40.0,Presencial,Sul
6315,2024-08-30,Curitiba,iPhone 14,5500.0,1,Cliente_10678,5500.0,Presencial,Sul
6317,2024-05-26,Curitiba,Notebook HP,3200.0,2,Cliente_11095,6400.0,Presencial,Sul
6319,2023-06-13,Curitiba,Teclado Mecânico,250.0,1,Cliente_16526,250.0,Presencial,Sul
6324,2024-01-13,Curitiba,"Monitor 27""",1200.0,1,Cliente_25672,1200.0,Presencial,Sul
6329,2023-05-19,Curitiba,"Monitor 27""",1200.0,1,Cliente_12520,1200.0,Presencial,Sul
6333,2024-12-14,Curitiba,iPhone 14,5500.0,1,Cliente_4820,5500.0,Presencial,Sul
6334,2023-08-09,Curitiba,iPhone 14,5500.0,1,Cliente_14335,5500.0,Presencial,Sul
6350,2024-05-07,Curitiba,Notebook Dell,3500.0,1,Cliente_16633,3500.0,Presencial,Sul
6363,2024-09-10,Curitiba,"Monitor 27""",1200.0,1,Cliente_8984,1200.0,Presencial,Sul
6368,2023-11-19,Curitiba,Smartphone Samsung,2200.0,5,Cliente_13540,11000.0,Presencial,Sul
6371,2023-02-11,Curitiba,Mouse Gamer,120.0,1,Cliente_14666,120.0,Presencial,Sul
6376,2024-03-29,Curitiba,Notebook HP,3200.0,1,Cliente_29152,3200.0,Presencial,Sul
6382,2023-01-24,Curitiba,Teclado Mecânico,250.0,1,Cliente_11478,250.0,Presencial,Sul
6384,2023-07-15,Curitiba,Mouse Gamer,120.0,5,Cliente_8098,600.0,Presencial,Sul
6389,2023-09-19,Curitiba,Notebook HP,3200.0,1,Cliente_3993,3200.0,Presencial,Sul
6398,2024-04-24,Curitiba,"Monitor 27""",1200.0,2,Cliente_21640,2400.0,Presencial,Sul
6427,2023-01-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_607,250.0,Presencial,Sul
6430,2023-11-18,Curitiba,Cabo HDMI,40.0,1,Cliente_11152,40.0,Presencial,Sul
6440,2023-08-22,Curitiba,iPhone 14,5500.0,1,Cliente_22832,5500.0,Presencial,Sul
6442,2024-03-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_9132,250.0,Presencial,Sul
6449,2024-04-20,Curitiba,Smartphone Samsung,2200.0,1,Cliente_1539,2200.0,Presencial,Sul
6451,2024-03-03,Curitiba,Notebook HP,3200.0,3,Cliente_27836,9600.0,Presencial,Sul
6457,2024-04-03,Curitiba,iPhone 14,5500.0,1,Cliente_11588,5500.0,Presencial,Sul
6462,2023-06-29,Curitiba,Notebook HP,3200.0,1,Cliente_24362,3200.0,Presencial,Sul
6465,2024-06-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_25649,250.0,Presencial,Sul
6475,2024-07-24,Curitiba,iPhone 14,5500.0,1,Cliente_7127,5500.0,Presencial,Sul
6477,2024-02-14,Curitiba,Cabo HDMI,40.0,1,Cliente_26751,40.0,Presencial,Sul
6478,2023-03-19,Curitiba,Smartphone Samsung,2200.0,5,Cliente_7870,11000.0,Presencial,Sul
6485,2023-02-05,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27831,2200.0,Presencial,Sul
6488,2023-12-24,Curitiba,Cabo HDMI,40.0,1,Cliente_17120,40.0,Presencial,Sul
6494,2023-09-29,Curitiba,Notebook HP,3200.0,1,Cliente_6097,3200.0,Presencial,Sul
6497,2024-01-30,Curitiba,Teclado Mecânico,250.0,1,Cliente_22835,250.0,Presencial,Sul
6499,2023-04-25,Curitiba,Notebook HP,3200.0,1,Cliente_12409,3200.0,Presencial,Sul
6512,2024-04-24,Curitiba,Cabo HDMI,40.0,1,Cliente_10914,40.0,Presencial,Sul
6527,2024-10-21,Curitiba,Notebook Dell,3500.0,1,Cliente_20455,3500.0,Presencial,Sul
6537,2023-01-06,Curitiba,"Monitor 27""",1200.0,2,Cliente_21164,2400.0,Presencial,Sul
6540,2023-08-13,Curitiba,Notebook HP,3200.0,1,Cliente_10539,3200.0,Presencial,Sul
6543,2023-10-03,Curitiba,Notebook Dell,3500.0,1,Cliente_28968,3500.0,Presencial,Sul
6544,2023-07-30,Curitiba,Teclado Mecânico,250.0,1,Cliente_1597,250.0,Presencial,Sul
6569,2024-11-17,Curitiba,Smartphone Samsung,2200.0,1,Cliente_7763,2200.0,Presencial,Sul
6601,2024-11-17,Curitiba,Mouse Gamer,120.0,1,Cliente_25469,120.0,Presencial,Sul
6607,2024-10-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_11591,1200.0,Presencial,Sul
6617,2023-07-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_764,250.0,Presencial,Sul
6618,2023-06-15,Curitiba,iPhone 14,5500.0,2,Cliente_10569,11000.0,Presencial,Sul
6620,2024-03-25,Curitiba,iPhone 14,5500.0,1,Cliente_24344,5500.0,Presencial,Sul
6621,2024-06-28,Curitiba,iPhone 14,5500.0,1,Cliente_28476,5500.0,Presencial,Sul
6627,2023-04-04,Curitiba,Smartphone Samsung,2200.0,1,Cliente_6950,2200.0,Presencial,Sul
6632,2024-07-03,Curitiba,Cabo HDMI,40.0,1,Cliente_14069,40.0,Presencial,Sul
6635,2023-02-10,Curitiba,iPhone 14,5500.0,1,Cliente_22484,5500.0,Presencial,Sul
6643,2024-06-10,Curitiba,Notebook Dell,3500.0,1,Cliente_3043,3500.0,Presencial,Sul
6647,2024-03-26,Curitiba,Notebook HP,3200.0,2,Cliente_29160,6400.0,Presencial,Sul
6659,2024-08-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_6264,1200.0,Presencial,Sul
6664,2024-08-10,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25958,2200.0,Presencial,Sul
6666,2023-01-06,Curitiba,iPhone 14,5500.0,2,Cliente_25565,11000.0,Presencial,Sul
6688,2024-09-07,Curitiba,iPhone 14,5500.0,1,Cliente_1656,5500.0,Presencial,Sul
6704,2024-03-05,Curitiba,Teclado Mecânico,250.0,1,Cliente_19945,250.0,Presencial,Sul
6710,2024-02-15,Curitiba,Cabo HDMI,40.0,1,Cliente_17482,40.0,Presencial,Sul
6713,2024-03-07,Curitiba,Notebook HP,3200.0,1,Cliente_15856,3200.0,Presencial,Sul
6720,2023-03-29,Curitiba,Teclado Mecânico,250.0,1,Cliente_23100,250.0,Presencial,Sul
6731,2023-07-06,Curitiba,Teclado Mecânico,250.0,2,Cliente_20944,500.0,Presencial,Sul
6758,2024-04-06,Curitiba,Notebook HP,3200.0,1,Cliente_11396,3200.0,Presencial,Sul
6764,2023-01-23,Curitiba,Cabo HDMI,40.0,2,Cliente_18780,80.0,Presencial,Sul
6775,2024-06-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_29225,1200.0,Presencial,Sul
6781,2023-06-25,Curitiba,Teclado Mecânico,250.0,1,Cliente_1079,250.0,Presencial,Sul
6783,2023-02-13,Curitiba,Cabo HDMI,40.0,2,Cliente_16561,80.0,Presencial,Sul
6788,2023-09-11,Curitiba,Mouse Gamer,120.0,1,Cliente_12588,120.0,Presencial,Sul
6794,2023-12-19,Curitiba,Notebook HP,3200.0,1,Cliente_14594,3200.0,Presencial,Sul
6809,2023-07-25,Curitiba,Mouse Gamer,120.0,1,Cliente_20762,120.0,Presencial,Sul
6818,2024-02-15,Curitiba,Mouse Gamer,120.0,1,Cliente_20330,120.0,Presencial,Sul
6841,2024-01-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_6805,250.0,Presencial,Sul
6842,2023-03-13,Curitiba,Cabo HDMI,40.0,2,Cliente_1014,80.0,Presencial,Sul
6845,2024-09-02,Curitiba,Cabo HDMI,40.0,1,Cliente_6796,40.0,Presencial,Sul
6846,2023-04-16,Curitiba,iPhone 14,5500.0,3,Cliente_16844,16500.0,Presencial,Sul
6847,2024-12-28,Curitiba,Cabo HDMI,40.0,1,Cliente_3735,40.0,Presencial,Sul
6864,2024-04-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_7274,1200.0,Presencial,Sul
6877,2023-05-09,Curitiba,Cabo HDMI,40.0,1,Cliente_20081,40.0,Presencial,Sul
6897,2023-12-14,Curitiba,Notebook Dell,3500.0,1,Cliente_12664,3500.0,Presencial,Sul
6898,2024-08-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_1862,250.0,Presencial,Sul
6910,2023-01-22,Curitiba,Smartphone Samsung,2200.0,1,Cliente_18455,2200.0,Presencial,Sul
6911,2023-03-30,Curitiba,"Monitor 27""",1200.0,1,Cliente_7288,1200.0,Presencial,Sul
6915,2023-01-07,Curitiba,Notebook Dell,3500.0,1,Cliente_26734,3500.0,Presencial,Sul
6919,2024-08-07,Curitiba,Notebook Dell,3500.0,1,Cliente_3457,3500.0,Presencial,Sul
6923,2024-11-01,Curitiba,Smartphone Samsung,2200.0,2,Cliente_28463,4400.0,Presencial,Sul
6924,2023-02-20,Curitiba,Notebook Dell,3500.0,1,Cliente_1633,3500.0,Presencial,Sul
6925,2024-10-07,Curitiba,Cabo HDMI,40.0,1,Cliente_23521,40.0,Presencial,Sul
6929,2024-10-24,Curitiba,Mouse Gamer,120.0,5,Cliente_2116,600.0,Presencial,Sul
6934,2023-02-02,Curitiba,Notebook HP,3200.0,1,Cliente_4914,3200.0,Presencial,Sul
6945,2024-01-28,Curitiba,Mouse Gamer,120.0,2,Cliente_8656,240.0,Presencial,Sul
6949,2023-05-19,Curitiba,iPhone 14,5500.0,1,Cliente_25066,5500.0,Presencial,Sul
6960,2023-03-08,Curitiba,"Monitor 27""",1200.0,3,Cliente_16349,3600.0,Presencial,Sul
6973,2023-03-18,Curitiba,Cabo HDMI,40.0,1,Cliente_12957,40.0,Presencial,Sul
6992,2024-09-09,Curitiba,Cabo HDMI,40.0,1,Cliente_12354,40.0,Presencial,Sul
6994,2023-11-03,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3222,2200.0,Presencial,Sul
7004,2023-12-26,Curitiba,Notebook Dell,3500.0,1,Cliente_20538,3500.0,Presencial,Sul
7025,2024-07-03,Curitiba,Mouse Gamer,120.0,1,Cliente_1742,120.0,Presencial,Sul
7036,2023-08-03,Curitiba,Notebook HP,3200.0,1,Cliente_20378,3200.0,Presencial,Sul
7042,2024-09-15,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19387,2200.0,Presencial,Sul
7051,2024-06-29,Curitiba,"Monitor 27""",1200.0,5,Cliente_17406,6000.0,Presencial,Sul
7056,2024-06-30,Curitiba,Notebook Dell,3500.0,1,Cliente_22029,3500.0,Presencial,Sul
7070,2023-01-04,Curitiba,Cabo HDMI,40.0,5,Cliente_22362,200.0,Presencial,Sul
7071,2023-07-15,Curitiba,iPhone 14,5500.0,1,Cliente_22862,5500.0,Presencial,Sul
7076,2024-02-23,Curitiba,iPhone 14,5500.0,1,Cliente_10950,5500.0,Presencial,Sul
7077,2023-08-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_19168,1200.0,Presencial,Sul
7079,2024-06-07,Curitiba,Cabo HDMI,40.0,1,Cliente_18075,40.0,Presencial,Sul
7086,2023-05-11,Curitiba,Notebook HP,3200.0,1,Cliente_26964,3200.0,Presencial,Sul
7088,2023-05-23,Curitiba,Teclado Mecânico,250.0,1,Cliente_7118,250.0,Presencial,Sul
7096,2023-02-13,Curitiba,Mouse Gamer,120.0,1,Cliente_23389,120.0,Presencial,Sul
7103,2023-11-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_23918,1200.0,Presencial,Sul
7109,2023-09-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_18842,250.0,Presencial,Sul
7121,2024-02-07,Curitiba,Mouse Gamer,120.0,1,Cliente_22603,120.0,Presencial,Sul
7123,2024-03-27,Curitiba,Notebook Dell,3500.0,3,Cliente_6792,10500.0,Presencial,Sul
7124,2024-02-03,Curitiba,Mouse Gamer,120.0,1,Cliente_2406,120.0,Presencial,Sul
7129,2023-08-19,Curitiba,Notebook Dell,3500.0,1,Cliente_6976,3500.0,Presencial,Sul
7133,2023-06-22,Curitiba,Cabo HDMI,40.0,1,Cliente_23604,40.0,Presencial,Sul
7142,2024-08-09,Curitiba,Mouse Gamer,120.0,1,Cliente_28202,120.0,Presencial,Sul
7152,2024-09-05,Curitiba,Notebook HP,3200.0,1,Cliente_27220,3200.0,Presencial,Sul
7153,2023-10-25,Curitiba,Smartphone Samsung,2200.0,1,Cliente_5062,2200.0,Presencial,Sul
7159,2024-01-28,Curitiba,Mouse Gamer,120.0,1,Cliente_5728,120.0,Presencial,Sul
7162,2024-12-17,Curitiba,Teclado Mecânico,250.0,1,Cliente_622,250.0,Presencial,Sul
7165,2023-06-27,Curitiba,Mouse Gamer,120.0,1,Cliente_14025,120.0,Presencial,Sul
7168,2024-06-08,Curitiba,Cabo HDMI,40.0,1,Cliente_3622,40.0,Presencial,Sul
7174,2023-12-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_11922,2200.0,Presencial,Sul
7178,2024-02-12,Curitiba,Cabo HDMI,40.0,1,Cliente_29072,40.0,Presencial,Sul
7186,2024-12-03,Curitiba,"Monitor 27""",1200.0,2,Cliente_9118,2400.0,Presencial,Sul
7198,2024-11-12,Curitiba,"Monitor 27""",1200.0,1,Cliente_21756,1200.0,Presencial,Sul
7206,2024-12-04,Curitiba,"Monitor 27""",1200.0,2,Cliente_2044,2400.0,Presencial,Sul
7207,2024-04-26,Curitiba,Teclado Mecânico,250.0,1,Cliente_5252,250.0,Presencial,Sul
7221,2023-10-06,Curitiba,Cabo HDMI,40.0,1,Cliente_12914,40.0,Presencial,Sul
7249,2023-04-30,Curitiba,Mouse Gamer,120.0,1,Cliente_5461,120.0,Presencial,Sul
7256,2024-12-04,Curitiba,Notebook HP,3200.0,3,Cliente_11281,9600.0,Presencial,Sul
7262,2024-06-20,Curitiba,Notebook Dell,3500.0,1,Cliente_24512,3500.0,Presencial,Sul
7272,2024-05-21,Curitiba,Cabo HDMI,40.0,1,Cliente_2775,40.0,Presencial,Sul
7273,2024-01-12,Curitiba,Notebook HP,3200.0,1,Cliente_25182,3200.0,Presencial,Sul
7284,2023-12-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_17539,1200.0,Presencial,Sul
7287,2023-09-01,Curitiba,Notebook Dell,3500.0,1,Cliente_7688,3500.0,Presencial,Sul
7298,2024-04-16,Curitiba,Teclado Mecânico,250.0,1,Cliente_21280,250.0,Presencial,Sul
7302,2023-04-08,Curitiba,Notebook HP,3200.0,1,Cliente_17889,3200.0,Presencial,Sul
7306,2024-08-23,Curitiba,Notebook HP,3200.0,2,Cliente_21617,6400.0,Presencial,Sul
7326,2024-07-26,Curitiba,Cabo HDMI,40.0,2,Cliente_14089,80.0,Presencial,Sul
7328,2023-11-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_21778,250.0,Presencial,Sul
7337,2023-10-15,Curitiba,Smartphone Samsung,2200.0,2,Cliente_10930,4400.0,Presencial,Sul
7345,2023-06-23,Curitiba,Notebook Dell,3500.0,1,Cliente_16458,3500.0,Presencial,Sul
7353,2024-07-17,Curitiba,Teclado Mecânico,250.0,1,Cliente_18050,250.0,Presencial,Sul
7370,2023-11-05,Curitiba,"Monitor 27""",1200.0,2,Cliente_19158,2400.0,Presencial,Sul
7376,2023-07-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_349,250.0,Presencial,Sul
7377,2023-12-06,Curitiba,Notebook HP,3200.0,1,Cliente_3843,3200.0,Presencial,Sul
7384,2023-03-18,Curitiba,Cabo HDMI,40.0,1,Cliente_24761,40.0,Presencial,Sul
7404,2024-03-21,Curitiba,Cabo HDMI,40.0,1,Cliente_907,40.0,Presencial,Sul
7408,2024-03-28,Curitiba,Teclado Mecânico,250.0,1,Cliente_11344,250.0,Presencial,Sul
7410,2024-01-20,Curitiba,"Monitor 27""",1200.0,1,Cliente_10132,1200.0,Presencial,Sul
7413,2023-10-12,Curitiba,iPhone 14,5500.0,1,Cliente_11068,5500.0,Presencial,Sul
7420,2024-10-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_15964,1200.0,Presencial,Sul
7426,2023-03-15,Curitiba,iPhone 14,5500.0,1,Cliente_6754,5500.0,Presencial,Sul
7428,2024-02-02,Curitiba,iPhone 14,5500.0,1,Cliente_13923,5500.0,Presencial,Sul
7432,2023-10-06,Curitiba,iPhone 14,5500.0,2,Cliente_16956,11000.0,Presencial,Sul
7435,2023-08-07,Curitiba,Cabo HDMI,40.0,2,Cliente_15581,80.0,Presencial,Sul
7436,2023-11-29,Curitiba,Cabo HDMI,40.0,2,Cliente_11761,80.0,Presencial,Sul
7458,2024-01-21,Curitiba,Cabo HDMI,40.0,1,Cliente_15789,40.0,Presencial,Sul
7464,2023-05-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_17472,1200.0,Presencial,Sul
7466,2023-11-23,Curitiba,Mouse Gamer,120.0,1,Cliente_24400,120.0,Presencial,Sul
7467,2024-08-21,Curitiba,Notebook HP,3200.0,1,Cliente_12355,3200.0,Presencial,Sul
7471,2023-04-09,Curitiba,Teclado Mecânico,250.0,1,Cliente_3001,250.0,Presencial,Sul
7474,2023-06-04,Curitiba,Notebook Dell,3500.0,1,Cliente_6737,3500.0,Presencial,Sul
7475,2023-07-30,Curitiba,Notebook HP,3200.0,1,Cliente_15108,3200.0,Presencial,Sul
7509,2023-08-11,Curitiba,Notebook Dell,3500.0,1,Cliente_22682,3500.0,Presencial,Sul
7512,2023-05-10,Curitiba,Notebook HP,3200.0,1,Cliente_12415,3200.0,Presencial,Sul
7527,2024-03-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_22607,250.0,Presencial,Sul
7547,2024-01-26,Curitiba,Mouse Gamer,120.0,1,Cliente_25868,120.0,Presencial,Sul
7548,2023-01-30,Curitiba,Mouse Gamer,120.0,1,Cliente_3374,120.0,Presencial,Sul
7554,2023-08-27,Curitiba,Smartphone Samsung,2200.0,1,Cliente_26124,2200.0,Presencial,Sul
7560,2023-01-08,Curitiba,Cabo HDMI,40.0,5,Cliente_11975,200.0,Presencial,Sul
7571,2023-12-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_18169,1200.0,Presencial,Sul
7578,2023-06-15,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15047,2200.0,Presencial,Sul
7584,2023-09-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19105,2200.0,Presencial,Sul
7591,2023-04-26,Curitiba,Teclado Mecânico,250.0,1,Cliente_15636,250.0,Presencial,Sul
7594,2023-07-07,Curitiba,iPhone 14,5500.0,1,Cliente_29518,5500.0,Presencial,Sul
7617,2024-08-18,Curitiba,Mouse Gamer,120.0,1,Cliente_24688,120.0,Presencial,Sul
7653,2024-10-25,Curitiba,Notebook Dell,3500.0,1,Cliente_4279,3500.0,Presencial,Sul
7655,2023-12-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_15409,250.0,Presencial,Sul
7665,2024-05-07,Curitiba,Teclado Mecânico,250.0,1,Cliente_5687,250.0,Presencial,Sul
7677,2024-05-08,Curitiba,Teclado Mecânico,250.0,3,Cliente_869,750.0,Presencial,Sul
7684,2023-05-22,Curitiba,Mouse Gamer,120.0,1,Cliente_27616,120.0,Presencial,Sul
7703,2023-10-29,Curitiba,Mouse Gamer,120.0,1,Cliente_19713,120.0,Presencial,Sul
7718,2024-05-24,Curitiba,Notebook HP,3200.0,1,Cliente_28606,3200.0,Presencial,Sul
7724,2024-07-30,Curitiba,"Monitor 27""",1200.0,1,Cliente_2601,1200.0,Presencial,Sul
7735,2024-08-24,Curitiba,Notebook HP,3200.0,1,Cliente_12719,3200.0,Presencial,Sul
7737,2024-05-03,Curitiba,Teclado Mecânico,250.0,2,Cliente_28695,500.0,Presencial,Sul
7747,2023-11-27,Curitiba,iPhone 14,5500.0,2,Cliente_26932,11000.0,Presencial,Sul
7766,2024-06-01,Curitiba,Mouse Gamer,120.0,1,Cliente_19948,120.0,Presencial,Sul
7776,2024-09-12,Curitiba,"Monitor 27""",1200.0,1,Cliente_3401,1200.0,Presencial,Sul
7806,2023-01-17,Curitiba,Teclado Mecânico,250.0,1,Cliente_22762,250.0,Presencial,Sul
7810,2023-05-04,Curitiba,Mouse Gamer,120.0,1,Cliente_21450,120.0,Presencial,Sul
7811,2023-01-16,Curitiba,Cabo HDMI,40.0,1,Cliente_4408,40.0,Presencial,Sul
7815,2024-05-09,Curitiba,"Monitor 27""",1200.0,3,Cliente_29434,3600.0,Presencial,Sul
7816,2023-11-19,Curitiba,Notebook HP,3200.0,1,Cliente_13802,3200.0,Presencial,Sul
7819,2024-09-14,Curitiba,Cabo HDMI,40.0,1,Cliente_10567,40.0,Presencial,Sul
7828,2024-12-11,Curitiba,Cabo HDMI,40.0,1,Cliente_25161,40.0,Presencial,Sul
7832,2023-03-11,Curitiba,Notebook Dell,3500.0,1,Cliente_23492,3500.0,Presencial,Sul
7835,2023-11-20,Curitiba,"Monitor 27""",1200.0,1,Cliente_22920,1200.0,Presencial,Sul
7838,2023-03-31,Curitiba,Cabo HDMI,40.0,1,Cliente_23335,40.0,Presencial,Sul
7849,2023-02-17,Curitiba,Smartphone Samsung,2200.0,1,Cliente_5939,2200.0,Presencial,Sul
7851,2023-08-20,Curitiba,Smartphone Samsung,2200.0,1,Cliente_212,2200.0,Presencial,Sul
7858,2023-12-15,Curitiba,Notebook HP,3200.0,1,Cliente_16873,3200.0,Presencial,Sul
7861,2023-11-02,Curitiba,Notebook Dell,3500.0,1,Cliente_25716,3500.0,Presencial,Sul
7874,2023-11-30,Curitiba,Notebook Dell,3500.0,3,Cliente_15560,10500.0,Presencial,Sul
7876,2024-10-22,Curitiba,Notebook HP,3200.0,1,Cliente_26563,3200.0,Presencial,Sul
7899,2023-02-26,Curitiba,Smartphone Samsung,2200.0,1,Cliente_21872,2200.0,Presencial,Sul
7903,2023-03-27,Curitiba,"Monitor 27""",1200.0,1,Cliente_5603,1200.0,Presencial,Sul
7906,2023-09-19,Curitiba,Mouse Gamer,120.0,1,Cliente_6957,120.0,Presencial,Sul
7907,2023-09-16,Curitiba,Mouse Gamer,120.0,1,Cliente_20619,120.0,Presencial,Sul
7913,2024-07-01,Curitiba,iPhone 14,5500.0,1,Cliente_3041,5500.0,Presencial,Sul
7922,2023-06-14,Curitiba,Smartphone Samsung,2200.0,5,Cliente_20781,11000.0,Presencial,Sul
7924,2024-09-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_17237,2200.0,Presencial,Sul
7944,2024-01-17,Curitiba,Notebook HP,3200.0,3,Cliente_26812,9600.0,Presencial,Sul
7950,2024-07-22,Curitiba,Cabo HDMI,40.0,3,Cliente_22697,120.0,Presencial,Sul
7951,2024-04-23,Curitiba,Mouse Gamer,120.0,1,Cliente_24338,120.0,Presencial,Sul
7959,2024-12-27,Curitiba,iPhone 14,5500.0,1,Cliente_25237,5500.0,Presencial,Sul
7960,2023-01-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_9759,1200.0,Presencial,Sul
7971,2023-11-07,Curitiba,"Monitor 27""",1200.0,1,Cliente_9638,1200.0,Presencial,Sul
7980,2024-03-03,Curitiba,"Monitor 27""",1200.0,2,Cliente_12443,2400.0,Presencial,Sul
7983,2024-09-14,Curitiba,Cabo HDMI,40.0,1,Cliente_3015,40.0,Presencial,Sul
7999,2023-03-05,Curitiba,Smartphone Samsung,2200.0,1,Cliente_8886,2200.0,Presencial,Sul
8011,2023-06-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_29443,250.0,Presencial,Sul
8029,2024-10-09,Curitiba,Teclado Mecânico,250.0,1,Cliente_27111,250.0,Presencial,Sul
8052,2023-02-17,Curitiba,Notebook HP,3200.0,1,Cliente_2189,3200.0,Presencial,Sul
8077,2023-01-20,Curitiba,Cabo HDMI,40.0,1,Cliente_20998,40.0,Presencial,Sul
8079,2023-06-13,Curitiba,Notebook Dell,3500.0,5,Cliente_3195,17500.0,Presencial,Sul
8083,2024-09-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4394,2200.0,Presencial,Sul
8084,2024-02-25,Curitiba,Mouse Gamer,120.0,2,Cliente_21080,240.0,Presencial,Sul
8087,2024-06-11,Curitiba,Notebook HP,3200.0,1,Cliente_26378,3200.0,Presencial,Sul
8088,2023-06-07,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2782,2200.0,Presencial,Sul
8104,2023-01-09,Curitiba,Cabo HDMI,40.0,2,Cliente_23356,80.0,Presencial,Sul
8110,2023-05-18,Curitiba,Mouse Gamer,120.0,1,Cliente_25181,120.0,Presencial,Sul
8136,2023-02-27,Curitiba,Notebook HP,3200.0,1,Cliente_14598,3200.0,Presencial,Sul
